Transaction ID,Sale ID,Overall Score,Durability Score,Quality Score,Color Score,Value For Money Score,Fit Score
AAA120598,3,83,87,88,94,83,80
AAA120599,1,38,86,50,88,27,86
AAA120600,1,93,96,97,58,60,89
AAA120601,1,37,87,41,76,40,98
AAA120602,2,86,88,90,94,90,90
AAA120603,1,99,95,98,93,80,90
AAA120604,3,84,95,77,92,85,87
AAA120605,4,84,74,51,93,64,82
AAA120607,1,75,81,39,98,62,85
AAA120608,2,83,85,80,98,60,85
AAA120608,3,98,93,99,99,94,96
AAA120608,4,78,82,85,88,70,96
AAA120608,5,99,90,94,53,67,85
AAA120610,2,86,86,56,79,82,78
AAA120610,3,86,96,90,74,85,89
AAA120611,1,60,79,40,65,60,90
AAA120611,2,97,80,85,97,53,87
AAA120611,3,87,92,85,43,91,84
AAA120611,5,88,99,97,57,98,92
AAA120612,2,72,83,92,95,81,82
AAA120612,3,74,82,48,46,71,84
AAA120613,1,91,98,91,51,80,82
AAA120615,1,95,89,96,72,98,91
AAA120616,1,69,93,77,83,55,87
AAA120617,2,70,97,93,92,86,78
AAA120619,1,83,75,46,58,57,88
AAA120620,1,73,78,53,72,57,84
AAA120621,1,80,86,44,95,63,88
AAA120621,3,87,81,87,87,54,83
AAA120622,1,93,81,97,79,64,93
AAA120623,2,91,96,97,94,88,85
AAA120624,1,88,94,87,79,76,89
AAA120626,1,97,96,95,64,97,91
AAA120627,1,83,99,83,68,76,88
AAA120628,3,100,95,88,73,90,83
AAA120628,4,76,90,85,99,63,80
AAA120629,1,95,95,92,65,89,83
AAA120630,1,76,88,39,59,66,86
AAA120630,2,90,79,93,89,63,90
AAA120632,1,87,78,100,69,82,95
AAA120632,2,63,85,45,68,83,83
AAA120632,3,87,90,79,98,97,92
AAA120634,1,67,99,85,89,77,89
AAA120634,2,74,95,91,78,86,86
AAA120635,1,90,97,75,89,94,99
AAA120636,1,97,100,89,99,68,79
AAA120637,1,99,94,98,57,88,90
AAA120637,2,93,84,89,97,91,78
AAA120637,3,85,96,92,28,99,100
AAA120639,1,89,95,92,26,58,85
AAA120640,1,99,96,96,61,76,86
AAA120640,2,78,96,76,63,89,85
AAA120641,2,86,77,51,69,77,85
AAA120642,1,92,100,93,77,94,81
AAA120642,2,83,82,44,86,75,87
AAA120642,3,100,83,79,79,96,78
AAA120643,1,100,85,43,41,73,82
AAA120644,1,71,64,39,81,67,79
AAA120645,1,98,96,98,78,90,92
AAA120646,1,96,82,100,95,64,95
AAA120646,2,97,95,83,67,83,86
AAA120647,1,100,94,96,92,93,82
AAA120648,2,96,96,91,63,84,79
AAA120649,1,79,83,93,100,91,94
AAA120649,2,62,83,89,84,66,94
AAA120651,1,97,99,97,98,99,80
AAA120651,3,83,94,84,44,88,90
AAA120652,2,80,77,40,83,78,88
AAA120652,3,97,97,91,69,75,80
AAA120653,1,88,97,97,78,77,89
AAA120654,1,75,83,43,73,44,85
AAA120654,2,73,82,29,94,72,85
AAA120654,3,63,73,58,90,47,79
AAA120655,1,94,76,87,81,69,90
AAA120655,3,86,95,39,93,69,90
AAA120656,1,88,89,94,97,62,89
AAA120657,1,87,99,99,62,83,87
AAA120658,1,78,96,96,32,75,88
AAA120660,1,80,72,53,69,62,85
AAA120661,1,84,79,93,94,97,72
AAA120663,3,76,69,47,47,74,81
AAA120664,1,98,96,99,95,85,78
AAA120666,1,99,99,99,31,86,89
AAA120666,2,83,86,81,92,58,81
AAA120666,3,99,87,92,91,84,99
AAA120667,1,89,83,85,98,70,87
AAA120667,2,94,97,83,41,94,98
AAA120668,1,99,97,92,87,82,83
AAA120669,1,67,82,35,96,66,85
AAA120670,1,99,94,96,42,98,80
AAA120671,1,85,100,89,50,68,89
AAA120671,3,99,81,89,93,53,82
AAA120672,1,80,94,86,64,89,88
AAA120673,2,70,84,53,94,72,78
AAA120673,3,85,82,45,88,83,91
AAA120674,1,92,87,50,98,60,82
AAA120674,3,82,95,85,63,93,82
AAA120675,1,85,97,90,60,79,79
AAA120676,1,76,78,42,60,59,90
AAA120676,2,61,89,45,94,42,91
AAA120676,3,97,72,93,82,76,99
AAA120677,2,100,97,90,57,76,90
AAA120678,1,76,85,89,66,83,82
AAA120679,1,93,94,81,73,62,86
AAA120679,2,60,85,43,66,29,89
AAA120680,1,63,88,78,96,63,89
AAA120684,1,96,84,92,99,57,87
AAA120684,2,95,95,94,70,80,82
AAA120685,1,98,95,96,95,93,86
AAA120687,1,75,84,55,73,87,83
AAA120688,1,91,97,85,75,78,86
AAA120689,2,72,76,33,79,48,86
AAA120689,4,95,92,42,79,62,86
AAA120690,1,91,86,89,84,86,76
AAA120691,3,86,98,89,76,77,85
AAA120692,1,83,80,94,98,90,95
AAA120693,2,90,73,94,93,97,92
AAA120693,3,93,97,91,52,82,90
AAA120695,1,89,82,71,98,55,86
AAA120695,2,99,96,99,34,89,80
AAA120695,3,99,95,94,51,73,99
AAA120696,1,69,75,96,76,69,90
AAA120697,1,66,85,39,53,45,79
AAA120698,1,97,97,97,74,99,81
AAA120700,1,93,89,90,77,77,92
AAA120700,2,83,83,55,85,64,84
AAA120700,3,84,84,99,98,81,87
AAA120701,1,99,87,89,95,86,83
AAA120701,2,76,95,95,62,88,85
AAA120703,1,97,85,90,85,79,89
AAA120705,1,74,71,46,96,54,91
AAA120706,1,98,95,96,95,97,80
AAA120707,1,66,79,46,66,69,79
AAA120708,1,87,90,85,76,61,90
AAA120708,2,65,77,45,96,70,99
AAA120708,4,70,72,54,99,73,81
AAA120709,1,100,99,89,44,70,82
AAA120712,1,61,100,86,58,80,80
AAA120713,1,93,94,99,77,100,91
AAA120713,3,90,95,89,75,75,84
AAA120714,1,65,73,45,92,58,92
AAA120715,1,95,89,92,80,90,79
AAA120719,1,66,94,91,51,76,86
AAA120720,1,90,76,96,94,91,80
AAA120720,3,75,86,48,76,56,85
AAA120723,1,94,87,73,93,77,96
AAA120724,1,77,98,93,76,91,84
AAA120725,1,67,96,95,41,96,92
AAA120726,1,75,95,97,97,81,83
AAA120727,2,75,84,43,97,75,85
AAA120727,3,70,76,77,88,61,90
AAA120727,4,88,93,97,73,85,98
AAA120727,5,70,91,47,97,71,85
AAA120728,2,78,91,94,80,71,86
AAA120728,3,97,85,96,93,73,86
AAA120729,2,90,91,87,72,76,80
AAA120729,3,92,67,52,90,51,90
AAA120730,1,75,97,90,44,52,90
AAA120731,1,78,73,84,96,68,89
AAA120733,2,70,79,92,94,65,98
AAA120733,3,94,97,86,50,84,88
AAA120734,1,98,97,92,84,68,95
AAA120734,2,88,77,84,95,79,86
AAA120734,3,89,85,37,97,71,78
AAA120736,1,89,87,88,97,75,79
AAA120737,1,92,86,83,88,63,89
AAA120738,1,78,81,42,94,55,90
AAA120739,1,96,95,97,45,74,95
AAA120740,1,88,97,97,96,76,85
AAA120740,2,94,84,95,99,65,83
AAA120741,1,94,98,96,79,93,88
AAA120741,3,94,87,85,64,63,91
AAA120742,1,85,94,99,79,76,83
AAA120742,2,75,84,91,86,61,88
AAA120742,3,94,93,96,88,59,92
AAA120744,1,72,94,87,55,69,78
AAA120746,2,85,85,94,94,69,82
AAA120748,1,87,100,96,44,82,80
AAA120748,2,91,94,96,70,64,79
AAA120749,1,93,87,54,93,72,81
AAA120750,1,95,86,95,65,58,78
AAA120751,1,83,88,88,93,80,88
AAA120753,1,84,91,91,63,69,91
AAA120753,2,100,89,97,97,80,71
AAA120754,1,98,85,89,65,74,98
AAA120755,1,99,95,93,44,65,92
AAA120755,2,87,71,47,95,82,88
AAA120755,3,85,97,94,71,91,88
AAA120756,1,95,99,91,75,65,83
AAA120757,1,94,82,92,80,85,93
AAA120758,1,88,100,96,87,100,81
AAA120758,3,71,75,51,83,50,80
AAA120759,1,77,92,53,61,50,89
AAA120761,1,99,96,98,56,92,97
AAA120762,1,100,97,97,89,51,92
AAA120762,2,87,97,88,63,74,87
AAA120763,1,86,87,86,57,100,100
AAA120765,1,93,87,98,91,83,92
AAA120767,1,98,74,58,63,72,87
AAA120768,1,99,91,99,42,85,99
AAA120768,2,94,90,38,98,78,84
AAA120769,1,96,84,95,41,53,89
AAA120769,2,94,98,88,90,84,86
AAA120770,1,51,91,94,96,84,91
AAA120770,2,94,95,90,32,87,85
AAA120771,1,74,75,41,93,51,80
AAA120771,2,91,100,98,64,93,85
AAA120774,1,92,98,92,57,75,100
AAA120776,2,92,80,77,97,70,84
AAA120777,1,87,76,83,92,73,96
AAA120778,1,91,88,81,81,75,92
AAA120778,2,74,71,52,61,47,81
AAA120778,3,90,97,89,48,68,79
AAA120778,4,72,76,48,51,66,81
AAA120780,1,97,92,92,88,40,90
AAA120780,2,96,80,100,88,51,96
AAA120780,3,90,73,53,100,67,79
AAA120780,4,91,95,92,71,94,78
AAA120780,5,99,77,94,78,94,92
AAA120781,1,87,84,80,96,78,79
AAA120783,1,76,92,93,92,78,87
AAA120783,3,77,85,85,100,99,79
AAA120784,2,93,99,79,62,70,85
AAA120785,4,96,96,91,68,77,99
AAA120786,1,86,87,97,64,61,92
AAA120787,2,90,95,96,44,78,91
AAA120788,2,77,97,81,63,96,80
AAA120789,1,71,79,100,96,74,86
AAA120793,1,87,89,90,82,80,81
AAA120793,2,91,97,94,99,60,98
AAA120794,1,76,87,41,99,32,95
AAA120794,2,99,97,91,74,89,100
AAA120794,3,99,81,90,72,89,78
AAA120795,1,87,83,84,89,73,83
AAA120795,2,83,77,86,100,51,88
AAA120796,1,77,87,89,80,72,97
AAA120797,1,84,85,95,90,88,88
AAA120798,1,85,99,87,99,63,89
AAA120798,3,68,95,45,98,33,89
AAA120799,1,94,94,91,74,92,95
AAA120801,1,88,100,92,53,81,80
AAA120802,1,75,77,93,60,62,79
AAA120803,1,48,95,76,48,58,82
AAA120803,3,95,96,92,70,92,90
AAA120805,1,84,96,93,69,74,80
AAA120806,1,97,98,85,72,71,91
AAA120807,1,76,77,46,85,59,92
AAA120807,2,87,99,92,56,90,92
AAA120807,3,72,95,91,61,76,90
AAA120808,1,79,80,41,85,61,78
AAA120809,1,97,75,89,99,84,89
AAA120809,2,89,95,77,77,71,95
AAA120809,3,55,79,55,77,90,83
AAA120809,4,97,96,97,35,90,87
AAA120810,2,67,81,44,94,57,91
AAA120811,1,98,83,86,100,82,86
AAA120813,1,95,94,94,34,75,90
AAA120814,1,66,87,84,96,79,85
AAA120814,2,88,96,91,72,89,92
AAA120815,1,99,97,90,71,80,87
AAA120816,2,94,100,90,92,72,89
AAA120816,3,94,96,97,74,93,88
AAA120816,4,67,77,39,50,58,88
AAA120818,1,87,78,49,64,89,90
AAA120820,2,72,78,94,89,64,82
AAA120820,3,83,97,90,64,74,85
AAA120820,4,68,80,94,97,71,88
AAA120821,1,85,93,46,68,57,82
AAA120823,1,99,80,44,100,76,92
AAA120823,2,84,85,99,83,99,84
AAA120824,1,64,89,40,74,29,91
AAA120824,2,97,94,83,88,90,98
AAA120824,3,99,94,98,69,85,80
AAA120826,1,86,74,38,92,59,96
AAA120827,1,86,94,95,36,72,83
AAA120827,2,77,69,38,74,83,83
AAA120829,1,72,85,46,84,53,80
AAA120829,2,77,96,89,64,65,88
AAA120829,4,99,99,94,54,87,84
AAA120830,1,73,77,46,62,28,85
AAA120830,2,87,77,90,93,88,88
AAA120830,3,92,87,98,77,88,86
AAA120831,2,91,100,99,89,97,84
AAA120832,1,85,97,95,67,66,86
AAA120833,1,93,97,92,96,89,81
AAA120835,1,100,72,95,89,86,81
AAA120836,1,96,100,100,78,87,91
AAA120837,1,95,90,74,92,55,88
AAA120839,1,97,100,93,68,84,78
AAA120840,1,83,81,55,86,97,78
AAA120841,1,53,100,91,81,91,90
AAA120842,1,95,87,90,93,63,83
AAA120842,3,86,100,91,84,85,84
AAA120843,1,95,97,76,47,92,99
AAA120845,1,75,96,88,61,82,92
AAA120847,1,68,90,91,59,75,97
AAA120848,1,48,76,36,70,76,82
AAA120852,1,90,98,99,37,70,91
AAA120853,1,92,77,91,92,55,81
AAA120853,3,81,78,38,78,41,80
AAA120854,3,96,98,98,84,87,87
AAA120855,2,91,82,95,68,88,86
AAA120856,1,86,100,92,48,73,87
AAA120856,2,100,99,94,83,87,85
AAA120863,1,100,97,87,56,89,89
AAA120864,1,90,94,78,92,91,78
AAA120865,1,56,76,45,41,87,100
AAA120866,1,82,84,93,91,79,87
AAA120867,2,87,86,96,97,94,78
AAA120867,3,97,100,90,68,92,87
AAA120869,2,98,95,97,47,62,91
AAA120871,1,81,81,57,94,56,80
AAA120871,2,88,85,38,69,87,78
AAA120871,3,94,93,90,92,69,63
AAA120872,1,85,95,96,43,81,90
AAA120874,1,91,89,91,96,50,91
AAA120875,1,94,97,96,75,85,91
AAA120875,2,85,94,88,96,64,91
AAA120875,3,99,99,86,44,69,82
AAA120876,1,85,83,82,94,82,79
AAA120876,2,79,78,48,82,46,89
AAA120876,3,85,82,94,100,71,86
AAA120876,4,53,75,35,93,80,96
AAA120877,1,69,81,94,97,75,99
AAA120877,2,98,95,95,74,78,83
AAA120877,3,66,82,47,84,75,82
AAA120878,1,78,77,46,47,53,82
AAA120878,2,89,97,83,85,93,79
AAA120878,3,83,76,94,92,84,92
AAA120879,1,89,82,91,98,60,92
AAA120880,1,92,86,57,72,79,90
AAA120881,1,88,99,90,42,97,88
AAA120881,2,73,69,48,100,57,89
AAA120882,3,97,100,94,46,99,97
AAA120882,4,73,98,75,73,76,90
AAA120883,1,88,92,91,84,97,88
AAA120884,1,84,97,89,79,93,80
AAA120885,1,100,89,99,82,95,84
AAA120886,2,85,86,84,82,83,92
AAA120887,1,87,94,96,73,55,91
AAA120888,1,92,88,55,88,70,89
AAA120889,1,82,92,84,34,81,91
AAA120890,1,88,98,94,66,91,87
AAA120892,1,77,96,99,96,98,86
AAA120893,1,98,93,100,85,75,80
AAA120894,2,79,70,47,87,70,93
AAA120894,3,100,97,96,29,94,92
AAA120895,1,92,94,95,47,82,81
AAA120895,2,86,83,54,98,79,82
AAA120895,3,76,82,94,72,62,89
AAA120896,1,80,98,89,46,90,87
AAA120897,1,78,95,97,63,46,91
AAA120898,1,95,97,83,69,87,93
AAA120899,1,85,94,97,33,86,81
AAA120899,2,90,86,83,60,59,90
AAA120900,1,75,82,96,66,81,93
AAA120901,1,82,99,89,44,57,93
AAA120902,1,89,87,46,61,63,90
AAA120902,2,84,76,40,100,56,90
AAA120905,1,81,72,50,88,54,88
AAA120908,1,75,88,89,88,21,94
AAA120909,2,89,98,97,36,60,80
AAA120909,3,84,100,85,72,74,84
AAA120910,1,90,94,84,37,96,80
AAA120911,1,78,98,92,92,83,83
AAA120913,1,79,83,54,69,75,86
AAA120913,2,77,68,59,91,59,90
AAA120914,1,89,97,95,68,93,83
AAA120915,1,78,97,84,83,84,87
AAA120916,1,96,97,95,55,92,89
AAA120917,2,96,89,90,97,86,97
AAA120917,3,64,92,36,80,73,87
AAA120918,2,83,92,89,46,97,80
AAA120918,3,95,87,97,92,79,82
AAA120919,1,85,89,92,89,92,72
AAA120919,2,84,96,96,64,77,97
AAA120920,1,79,94,97,60,75,85
AAA120920,2,65,91,87,64,51,83
AAA120921,2,78,74,44,85,61,82
AAA120921,3,100,82,84,97,75,90
AAA120922,1,68,100,88,98,77,87
AAA120923,2,94,93,97,91,69,83
AAA120924,1,84,79,59,64,72,80
AAA120924,3,87,70,41,63,57,87
AAA120926,1,86,76,44,60,91,84
AAA120926,2,84,95,84,99,94,91
AAA120927,1,87,92,86,64,85,100
AAA120928,1,76,96,97,84,62,82
AAA120929,1,93,94,89,60,93,85
AAA120931,1,70,70,31,98,65,82
AAA120931,3,84,92,94,67,64,92
AAA120933,2,97,98,99,34,90,92
AAA120933,3,66,72,36,82,53,100
AAA120936,1,64,99,95,80,74,80
AAA120937,1,73,78,42,85,34,86
AAA120937,2,75,96,95,72,50,86
AAA120938,1,78,80,90,97,72,79
AAA120938,2,86,92,77,65,94,82
AAA120939,1,71,99,83,67,95,84
AAA120940,1,89,97,89,87,83,84
AAA120942,1,90,100,90,91,87,81
AAA120943,1,79,80,33,51,59,83
AAA120943,3,91,86,95,96,93,91
AAA120944,1,98,87,96,63,59,91
AAA120944,3,92,74,48,95,76,84
AAA120945,1,92,84,96,62,60,90
AAA120947,2,99,90,81,89,85,88
AAA120947,3,86,98,95,36,75,80
AAA120948,3,100,94,99,73,92,80
AAA120949,1,85,98,86,93,67,74
AAA120951,1,94,98,88,77,95,84
AAA120954,1,93,95,93,73,94,91
AAA120955,1,70,81,37,61,88,89
AAA120956,1,72,70,43,96,56,80
AAA120957,1,96,98,95,56,100,96
AAA120957,2,96,79,98,94,67,92
AAA120958,1,96,98,94,74,83,80
AAA120959,1,75,78,41,80,75,78
AAA120960,1,93,99,92,77,81,86
AAA120961,1,93,96,96,32,85,82
AAA120961,2,88,90,99,94,63,89
AAA120961,3,84,93,53,95,52,83
AAA120963,1,92,94,93,69,74,98
AAA120966,1,82,79,41,98,60,87
AAA120967,1,86,89,89,89,62,86
AAA120968,2,71,83,99,78,77,67
AAA120968,3,78,86,77,97,62,97
AAA120969,1,66,82,48,76,64,98
AAA120969,2,90,100,98,74,98,88
AAA120970,1,94,87,90,66,96,80
AAA120971,2,93,81,54,73,99,83
AAA120971,3,76,90,87,88,82,87
AAA120971,4,69,93,99,58,81,89
AAA120971,5,88,94,93,40,89,88
AAA120973,1,64,85,98,64,89,86
AAA120974,1,93,85,50,61,67,79
AAA120974,3,87,100,82,62,97,80
AAA120975,1,96,86,100,100,98,92
AAA120978,1,72,94,95,64,97,79
AAA120978,2,93,97,90,90,82,92
AAA120978,3,91,94,97,98,66,82
AAA120980,2,91,97,83,62,85,89
AAA120980,3,99,95,95,49,74,92
AAA120982,1,99,92,84,82,78,79
AAA120982,2,86,82,82,70,67,85
AAA120982,3,85,90,93,98,86,99
AAA120982,4,68,81,42,94,67,90
AAA120983,1,98,87,90,79,84,83
AAA120983,4,89,79,45,79,55,79
AAA120984,1,64,76,85,100,97,79
AAA120985,1,83,86,85,83,95,82
AAA120985,2,79,83,62,94,57,80
AAA120985,4,97,78,75,100,65,87
AAA120985,5,100,79,83,87,62,91
AAA120986,1,89,91,90,92,89,92
AAA120987,1,58,88,87,33,70,99
AAA120988,1,96,86,90,88,77,92
AAA120989,1,86,91,84,99,63,99
AAA120989,2,96,80,55,59,94,91
AAA120990,1,97,94,99,90,85,89
AAA120990,2,99,94,88,76,78,87
AAA120992,1,87,95,97,92,68,90
AAA120992,2,61,85,98,92,66,99
AAA120993,1,91,99,77,96,77,89
AAA120993,2,87,88,98,50,50,91
AAA120996,1,61,74,50,70,82,99
AAA120996,2,50,72,46,85,50,82
AAA120996,3,89,85,81,87,82,98
AAA120997,1,89,98,82,99,93,82
AAA120998,1,80,70,53,96,53,85
AAA121000,1,88,85,92,79,75,99
AAA121001,1,67,83,47,54,60,84
AAA121003,1,79,67,42,85,70,78
AAA121004,1,74,88,58,56,58,80
AAA121005,1,99,98,92,54,97,80
AAA121006,1,92,98,78,78,86,92
AAA121007,1,75,98,81,40,86,92
AAA121007,2,100,98,97,71,90,80
AAA121008,1,97,96,95,53,97,90
AAA121010,1,89,90,88,69,94,81
AAA121011,3,96,94,92,31,100,88
AAA121011,4,85,97,90,83,76,86
AAA121012,1,86,95,89,47,81,99
AAA121012,2,97,95,100,55,69,87
AAA121012,3,95,95,99,55,91,87
AAA121013,1,96,100,95,62,93,79
AAA121015,1,87,100,95,88,100,86
AAA121015,2,89,99,95,91,92,91
AAA121015,3,96,98,96,71,95,85
AAA121016,1,86,97,91,99,87,83
AAA121016,2,96,85,100,88,72,80
AAA121016,3,84,89,96,75,77,95
AAA121017,1,85,90,88,89,82,86
AAA121018,1,100,94,93,89,97,92
AAA121018,2,95,99,98,83,100,90
AAA121019,1,78,82,57,93,56,90
AAA121019,3,93,89,94,94,81,97
AAA121020,1,69,97,84,76,70,87
AAA121021,1,91,87,99,92,86,98
AAA121021,2,73,76,47,61,79,82
AAA121022,1,85,92,92,77,67,84
AAA121022,3,67,68,53,76,59,82
AAA121023,1,86,93,88,45,77,86
AAA121024,1,100,98,84,95,79,79
AAA121024,2,92,84,42,81,88,85
AAA121025,1,73,82,36,79,55,90
AAA121025,2,47,69,55,87,31,80
AAA121026,1,92,94,93,63,90,80
AAA121028,1,94,94,96,86,80,90
AAA121029,1,98,89,93,75,81,80
AAA121029,3,89,96,93,98,95,84
AAA121030,1,95,94,88,42,98,90
AAA121031,2,93,85,83,95,54,79
AAA121031,3,92,94,93,74,80,89
AAA121032,1,82,83,92,83,95,92
AAA121032,3,68,74,47,100,65,88
AAA121035,1,96,94,86,91,83,84
AAA121038,1,61,97,88,80,83,90
AAA121039,1,87,76,51,90,78,92
AAA121040,1,87,91,87,83,76,99
AAA121041,1,63,91,86,68,54,78
AAA121041,2,51,80,31,97,48,86
AAA121042,1,84,98,95,45,97,90
AAA121043,1,80,65,58,58,63,88
AAA121044,1,96,90,96,58,95,87
AAA121045,2,67,97,81,76,93,82
AAA121046,1,91,86,42,99,72,78
AAA121047,3,100,93,96,84,90,96
AAA121048,1,70,97,95,83,94,91
AAA121048,2,83,71,37,94,76,81
AAA121048,3,68,87,38,60,44,83
AAA121051,1,75,90,53,90,43,85
AAA121052,1,98,97,85,45,90,83
AAA121053,1,46,85,49,57,58,82
AAA121053,2,96,76,85,75,83,92
AAA121054,2,99,97,93,94,57,91
AAA121054,3,77,82,31,60,70,87
AAA121056,1,80,86,93,100,81,84
AAA121057,1,100,98,89,33,73,82
AAA121058,1,66,78,46,61,82,91
AAA121059,1,95,79,90,93,64,84
AAA121060,1,92,94,98,41,87,85
AAA121061,1,87,99,91,76,79,89
AAA121062,1,99,100,83,77,88,80
AAA121063,1,95,83,47,93,78,89
AAA121064,1,67,74,44,59,61,86
AAA121065,1,81,84,30,69,64,85
AAA121065,3,92,85,78,92,99,83
AAA121066,1,87,99,93,76,74,88
AAA121067,1,99,99,91,44,90,87
AAA121067,2,94,98,81,99,78,85
AAA121069,1,57,82,28,77,59,86
AAA121069,2,85,80,55,97,61,97
AAA121070,1,96,74,97,83,73,87
AAA121071,1,88,77,93,99,88,80
AAA121072,1,95,88,88,96,84,84
AAA121075,1,83,99,85,69,98,80
AAA121075,3,98,96,90,71,94,96
AAA121075,4,95,98,91,93,99,78
AAA121075,5,83,88,37,51,68,87
AAA121076,1,93,96,91,46,91,81
AAA121078,1,84,99,86,73,70,90
AAA121078,2,62,78,39,93,77,91
AAA121079,1,89,90,86,74,75,98
AAA121079,2,93,100,85,85,76,92
AAA121079,3,91,98,96,61,62,85
AAA121080,1,89,90,90,98,72,95
AAA121081,2,97,81,36,66,59,83
AAA121081,3,64,99,88,68,65,87
AAA121083,1,92,80,91,96,60,92
AAA121085,1,60,71,34,88,59,90
AAA121086,1,71,80,42,93,51,82
AAA121087,3,58,97,78,67,98,78
AAA121088,1,97,99,90,83,63,97
AAA121089,1,85,92,86,60,83,99
AAA121092,3,95,97,96,62,73,83
AAA121093,1,77,91,95,61,65,85
AAA121094,1,74,76,47,98,72,95
AAA121094,2,74,71,45,99,80,92
AAA121095,1,100,96,86,92,71,88
AAA121096,1,69,92,90,47,88,78
AAA121097,1,95,94,98,62,95,78
AAA121098,1,95,95,86,92,74,91
AAA121098,3,84,75,47,53,70,92
AAA121100,1,89,79,95,97,85,85
AAA121101,1,85,95,90,93,46,89
AAA121101,2,77,78,38,95,52,81
AAA121101,3,88,98,100,53,76,89
AAA121103,1,70,81,49,77,53,78
AAA121104,1,87,97,98,51,92,87
AAA121105,1,75,98,75,80,44,91
AAA121106,1,90,97,98,60,65,85
AAA121107,3,65,87,84,98,86,92
AAA121107,4,83,83,44,65,74,80
AAA121109,1,93,78,28,94,81,78
AAA121110,1,55,82,43,59,35,89
AAA121110,2,86,94,95,62,89,86
AAA121111,1,94,99,95,57,80,96
AAA121112,2,76,97,96,70,67,88
AAA121113,1,84,98,93,95,92,85
AAA121113,2,76,98,88,96,91,83
AAA121113,3,87,100,96,71,63,99
AAA121114,1,75,75,32,100,66,92
AAA121115,1,72,96,92,60,91,79
AAA121116,1,94,86,83,100,72,90
AAA121116,3,95,88,86,58,86,91
AAA121117,1,96,97,75,57,89,89
AAA121117,2,95,100,98,87,69,82
AAA121118,1,97,79,89,100,76,82
AAA121121,1,75,99,91,96,62,89
AAA121122,1,79,98,89,70,61,82
AAA121124,1,98,96,89,61,68,82
AAA121125,1,55,80,44,67,62,80
AAA121125,3,90,99,97,50,89,89
AAA121125,4,88,82,46,71,45,84
AAA121126,1,85,98,94,97,100,91
AAA121127,2,73,83,77,83,59,94
AAA121127,3,97,97,89,93,92,86
AAA121130,1,94,79,98,97,96,98
AAA121131,1,98,99,87,68,99,94
AAA121131,2,83,100,94,30,94,91
AAA121132,1,60,74,53,77,61,96
AAA121133,1,98,91,99,88,93,87
AAA121136,2,82,69,49,87,60,86
AAA121137,1,97,100,87,63,86,90
AAA121139,2,82,83,57,84,64,82
AAA121139,3,57,82,45,71,67,83
AAA121139,4,84,99,93,94,86,88
AAA121140,1,90,85,89,79,67,78
AAA121141,1,73,80,98,85,52,85
AAA121142,2,88,96,76,88,89,82
AAA121143,1,90,80,87,77,61,90
AAA121144,1,95,80,93,72,67,87
AAA121144,2,83,85,86,88,75,85
AAA121144,3,80,93,92,99,81,89
AAA121145,1,92,100,93,85,98,85
AAA121145,2,97,80,43,47,83,92
AAA121145,4,77,95,91,67,66,82
AAA121148,1,67,79,91,92,54,85
AAA121149,1,79,82,46,76,73,86
AAA121150,1,91,97,95,80,95,80
AAA121151,1,100,100,95,66,85,91
AAA121152,3,99,86,87,84,80,90
AAA121154,1,94,92,84,98,80,91
AAA121158,1,79,77,44,86,76,81
AAA121159,1,91,86,97,78,67,94
AAA121159,2,93,95,90,74,93,80
AAA121159,3,80,80,38,60,69,91
AAA121159,4,100,98,95,59,81,89
AAA121160,1,92,74,52,94,66,98
AAA121160,2,98,85,48,96,89,90
AAA121160,3,91,90,93,63,81,95
AAA121161,1,96,87,84,96,74,97
AAA121161,2,53,80,46,94,39,86
AAA121161,3,62,96,95,58,77,89
AAA121162,1,97,97,98,53,80,96
AAA121163,1,55,95,99,58,79,84
AAA121164,2,92,96,99,97,80,87
AAA121167,1,97,100,77,97,82,82
AAA121167,2,72,95,99,39,76,88
AAA121168,1,49,83,57,89,43,78
AAA121168,2,58,80,47,87,65,78
AAA121169,1,95,94,92,71,73,78
AAA121170,1,92,95,94,82,94,81
AAA121172,1,97,99,94,68,63,96
AAA121173,1,91,89,93,57,80,83
AAA121173,2,83,83,97,100,60,92
AAA121174,1,95,99,94,57,70,84
AAA121174,2,94,88,90,94,70,79
AAA121174,3,81,98,93,18,81,78
AAA121175,1,85,83,100,89,80,88
AAA121177,1,95,95,96,85,60,89
AAA121178,1,67,100,97,31,76,83
AAA121179,1,83,99,100,37,56,89
AAA121179,2,100,98,82,59,87,80
AAA121180,1,92,87,92,97,68,97
AAA121181,2,84,98,96,45,90,90
AAA121181,3,90,94,89,72,84,85
AAA121182,1,94,100,97,61,87,88
AAA121184,1,86,99,98,32,92,96
AAA121185,1,72,94,29,83,75,80
AAA121185,2,71,83,40,67,42,89
AAA121185,3,87,94,95,57,94,82
AAA121186,1,96,98,84,93,67,84
AAA121187,1,99,97,89,73,75,83
AAA121187,2,85,96,93,49,75,87
AAA121187,3,69,76,46,61,75,80
AAA121188,1,73,79,50,67,74,94
AAA121189,1,84,95,81,65,61,78
AAA121190,1,83,100,84,91,96,82
AAA121191,1,93,100,88,46,91,86
AAA121191,2,79,96,83,91,91,92
AAA121192,1,80,85,98,92,55,74
AAA121194,1,97,88,94,97,72,88
AAA121194,2,99,83,86,94,65,79
AAA121194,3,96,97,96,75,93,87
AAA121195,1,89,85,44,91,61,89
