index,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,dob
248854,978400B95509E80D,docked_bike,2023-02-21 07:14:02,2023-02-21 07:18:30,St. Clair St & Erie St,211.0,Dearborn St & Erie St,110.0,41.8944,-87.6227,41.894,-87.6293,member,2004-02-16
198579,5054C16A5C65152D,docked_bike,2023-02-11 06:13:57,2023-02-11 06:17:49,Troy St & Elston Ave,490.0,Kimball Ave & Belmont Ave,497.0,41.9452,-87.7067,41.9394,-87.7116,member,1996-11-10
249003,5E07CF17D76DEC4D,docked_bike,2023-02-26 01:52:57,2023-02-26 02:05:35,Clinton St & Madison St,77.0,Columbus Dr & Randolph St,195.0,41.8822,-87.6411,41.8847,-87.6195,member,1976-07-15
381366,ED077722B7FF1E5F,docked_bike,2023-03-09 08:37:56,2023-03-09 08:48:09,Wells St & Concord Ln,289.0,Bissell St & Armitage Ave,113.0,41.9121,-87.6347,41.9184,-87.6522,member,1996-03-29
63737,9F93899CC1555D57,docked_bike,2023-01-28 13:03:45,2023-01-28 13:13:42,Canal St & Taylor St,414.0,Jefferson St & Monroe St,73.0,41.8703,-87.6395,41.8804,-87.6427,member,1999-03-29
18975,20113D2890031D46,docked_bike,2023-01-11 06:48:14,2023-01-11 06:52:22,Wood St & Milwaukee Ave,61.0,Milwaukee Ave & Wabansia Ave,158.0,41.9077,-87.6726,41.9126,-87.6814,member,1995-06-22
88079,B895FAF68AC16D1E,docked_bike,2023-01-27 12:48:33,2023-01-27 13:03:22,Pine Grove Ave & Waveland Ave,232.0,Pine Grove Ave & Waveland Ave,232.0,41.9493,-87.6463,41.9493,-87.6463,member,1993-05-26
329462,664475DC8088A9E8,docked_bike,2023-03-07 09:57:51,2023-03-07 10:18:00,Fairbanks Ct & Grand Ave,24.0,Wood St & Milwaukee Ave,61.0,41.8918,-87.6206,41.9077,-87.6726,member,1984-02-08
77509,07D58C5D2DA1ADCD,docked_bike,2023-01-16 12:29:48,2023-01-16 12:33:57,Ravenswood Ave & Lawrence Ave,344.0,Clark St & Winnemac Ave,325.0,41.9691,-87.6742,41.9733,-87.6678,member,1997-07-12
104481,95AA327F748EFE16,docked_bike,2023-01-21 10:11:56,2023-01-21 10:18:38,Morgan St & Polk St,241.0,Morgan St & Polk St,241.0,41.8717,-87.651,41.8717,-87.651,member,1968-10-09
407629,E25F120EC9F1925C,docked_bike,2023-03-05 02:21:16,2023-03-05 02:33:52,Fairbanks Ct & Grand Ave,24.0,Clinton St & Washington Blvd,91.0,41.8918,-87.6206,41.8834,-87.6412,member,2001-05-13
213435,44727E0A8189D3FE,docked_bike,2023-02-17 01:18:08,2023-02-17 01:21:02,Leavitt St & Lawrence Ave,311.0,Damen Ave & Leland Ave,242.0,41.9689,-87.684,41.9671,-87.679,member,1982-03-06
370741,11B2B9D9424B9A33,docked_bike,2023-03-14 09:28:30,2023-03-14 09:31:22,Aberdeen St & Randolph St,621.0,Green St & Madison St,198.0,41.8841,-87.6543,41.8819,-87.6488,member,2002-04-10
95134,1E9FC645F102ABE3,docked_bike,2023-01-15 11:03:12,2023-01-15 11:09:32,Paulina St & 18th St,205.0,Racine Ave & 18th St,15.0,41.8579,-87.6687,41.8582,-87.6565,member,1980-06-09
301129,B6670E3BCC5DBAEA,docked_bike,2023-03-11 10:18:41,2023-03-11 10:44:09,Daley Center Plaza,81.0,Burnham Harbor,4.0,41.8842,-87.6296,41.8563,-87.6133,member,2003-05-08
195162,2DC9BA16EB785A7E,docked_bike,2023-02-11 08:37:46,2023-02-11 08:46:04,900 W Harrison St,109.0,Clark St & Ida B Wells Dr,50.0,41.8748,-87.6498,41.8759,-87.6306,member,1984-05-31
125241,DD8DFA157CF71C3C,docked_bike,2023-01-22 12:19:22,2023-01-22 12:29:22,Larrabee St & Kingsbury St,48.0,Larrabee St & Armitage Ave,288.0,41.8978,-87.6429,41.9181,-87.6437,member,1994-08-29
185349,C06526CB69A82146,docked_bike,2023-02-24 08:55:42,2023-02-24 09:02:28,Michigan Ave & Lake St,52.0,Clark St & Ida B Wells Dr,50.0,41.886,-87.6241,41.8759,-87.6306,member,2000-07-30
42787,F8EDF0771BD34129,docked_bike,2023-01-23 23:31:09,2023-01-23 23:37:10,Wells St & Polk St,175.0,Dearborn St & Monroe St,49.0,41.8726,-87.6335,41.8813,-87.6295,member,1992-08-13
161063,644B589A2D8F4E96,docked_bike,2023-02-22 06:50:30,2023-02-22 07:07:32,Burnham Harbor,4.0,Millennium Park,90.0,41.8563,-87.6133,41.881,-87.6241,member,1995-02-23
408579,C6C9711AABB8D184,docked_bike,2023-03-14 07:04:56,2023-03-14 07:58:15,Racine Ave & Belmont Ave,226.0,Southport Ave & Belmont Ave,154.0,41.9397,-87.6589,41.9395,-87.6638,casual,
270020,AA44C430435B562D,docked_bike,2023-02-10 10:29:33,2023-02-10 10:34:23,Chicago Ave & Washington St,597.0,Elmwood Ave & Austin St,598.0,42.0326,-87.6791,42.0258,-87.6841,member,1996-03-13
66518,86520DECBC41E580,docked_bike,2023-01-15 09:47:12,2023-01-15 10:24:43,Wolcott (Ravenswood) Ave & Montrose Ave,238.0,Mies van der Rohe Way & Chicago Ave,173.0,41.9614,-87.6762,41.8969,-87.6217,member,2001-11-01
315687,4D6F32FFFF46F737,docked_bike,2023-03-19 08:53:19,2023-03-19 08:53:08,HQ QR,675.0,HQ QR,675.0,41.8899,-87.6803,41.8899,-87.6803,casual,
55373,15788C61D4657A49,docked_bike,2023-01-06 04:21:58,2023-01-06 09:57:30,State St & Kinzie St,47.0,McClurg Ct & Illinois St,26.0,41.8892,-87.6278,41.8904,-87.6175,member,1998-04-02
139646,45209413E3738256,docked_bike,2023-01-20 09:34:10,2023-01-20 09:42:14,Clinton St & Jackson Blvd,638.0,Loomis St & Jackson Blvd,146.0,41.8781,-87.6398,41.8779,-87.662,casual,
32273,EA034A096E83D10E,docked_bike,2023-01-13 12:51:46,2023-01-13 12:58:22,Desplaines St & Kinzie St,56.0,Ogden Ave & Race Ave,186.0,41.8887,-87.6444,41.8918,-87.6588,member,2002-10-17
99723,07B60B734B668F99,docked_bike,2023-01-17 02:37:33,2023-01-17 02:50:02,Halsted St & 18th St,202.0,Canal St & Jackson Blvd,75.0,41.8575,-87.6463,41.8772,-87.6394,member,1998-01-31
189686,1F9F49718FBDF5EB,docked_bike,2023-02-17 06:34:32,2023-02-17 06:39:47,Larrabee St & Oak St,364.0,Dearborn Pkwy & Delaware Pl,140.0,41.9002,-87.643,41.899,-87.6299,member,1995-06-15
240210,605ABABD7C3C8B08,docked_bike,2023-02-03 02:10:05,2023-02-03 02:18:55,Orleans St & Merchandise Mart Plaza,100.0,Canal St & Adams St,192.0,41.8882,-87.6364,41.8793,-87.6399,member,1983-12-14
136822,68A3F0CBD482FB67,docked_bike,2023-01-08 01:08:50,2023-01-08 01:13:26,Milwaukee Ave & Wabansia Ave,158.0,Damen Ave & Cortland St,219.0,41.9126,-87.6814,41.916,-87.6773,member,1979-11-03
117166,72B2220F477906A7,docked_bike,2023-01-17 01:26:37,2023-01-17 01:35:27,Canal St & Jackson Blvd,75.0,Columbus Dr & Randolph St,195.0,41.8772,-87.6394,41.8847,-87.6195,member,1960-08-25
64482,29A9F660C0F357E0,docked_bike,2023-01-23 03:32:54,2023-01-23 03:43:32,Broadway & Barry Ave,300.0,Southport Ave & Wellington Ave,153.0,41.9377,-87.6441,41.9357,-87.6636,member,1979-09-21
367940,21CDE38BC681119F,docked_bike,2023-03-25 05:35:41,2023-03-25 05:41:27,Franklin St & Adams St (Temp),286.0,Peoria St & Jackson Blvd,134.0,41.8794,-87.6355,41.8776,-87.6496,member,1988-04-16
12326,69328438C698A5DE,docked_bike,2023-01-06 10:28:02,2023-01-06 11:02:35,Wabash Ave & Wacker Pl,194.0,Southport Ave & Belmont Ave,154.0,41.8869,-87.626,41.9395,-87.6638,member,1987-10-22
229302,C4BACEAE1E8FCFCE,docked_bike,2023-02-20 01:08:32,2023-02-20 01:16:56,Clinton St & Lake St,66.0,Carpenter St & Huron St,92.0,41.8856,-87.6418,41.8946,-87.6534,member,1986-08-25
243959,455D858D1F79ABAE,docked_bike,2023-02-25 02:10:00,2023-02-25 02:16:32,Lake Park Ave & 53rd St,419.0,Woodlawn Ave & 55th St,248.0,41.7995,-87.5865,41.7953,-87.5965,member,1976-08-24
306049,568C597A912F18B0,docked_bike,2023-03-09 03:16:15,2023-03-09 03:25:02,Ashland Ave & Grand Ave,277.0,Artesian Ave & Hubbard St,376.0,41.8911,-87.6666,41.8895,-87.6882,casual,
40099,5D3BEF5B49EE7F7D,docked_bike,2023-01-17 10:14:33,2023-01-17 10:37:55,Clinton St & Jackson Blvd,638.0,Ogden Ave & Race Ave,186.0,41.8781,-87.6398,41.8918,-87.6588,member,1988-12-29
384433,7C289AF3E70082E0,docked_bike,2023-03-30 03:41:15,2023-03-30 04:19:44,Indiana Ave & 31st St,272.0,DuSable Museum,422.0,41.8388,-87.6219,41.7916,-87.6079,member,1990-08-31
337510,21053919C604A784,docked_bike,2023-03-04 01:10:01,2023-03-04 01:18:43,Michigan Ave & Ida B Wells Dr,45.0,Canal St & Adams St,192.0,41.8762,-87.6244,41.8793,-87.6399,member,1992-02-07
396650,9E45A9D19D73BCF6,docked_bike,2023-03-06 02:03:35,2023-03-06 02:12:22,Sheridan Rd & Montrose Ave,231.0,Ravenswood Ave & Lawrence Ave,344.0,41.9617,-87.6546,41.9691,-87.6742,member,2003-06-01
405053,E42DC38241ADD18B,docked_bike,2023-03-22 12:33:53,2023-03-22 13:04:45,Eastlake Ter & Rogers Ave,523.0,Sheridan Rd & Loyola Ave,451.0,42.0209,-87.6651,42.001,-87.6612,casual,
136827,172C61D27D0464AB,docked_bike,2023-01-07 23:17:19,2023-01-07 23:20:39,Kingsbury St & Kinzie St,133.0,Clinton St & Washington Blvd,91.0,41.8892,-87.6385,41.8834,-87.6412,member,2003-07-19
302454,3B978CECAACC53AB,docked_bike,2023-03-20 09:31:32,2023-03-20 09:38:17,Wells St & Huron St,53.0,Michigan Ave & Pearson St,25.0,41.8947,-87.6344,41.8977,-87.6235,member,2004-01-15
372626,AAD1ED827552CE27,docked_bike,2023-03-24 11:30:20,2023-03-24 11:42:16,LaSalle St & Illinois St,181.0,Michigan Ave & Lake St,52.0,41.8908,-87.6317,41.886,-87.6241,member,1990-01-12
426123,1F776369980A18F9,docked_bike,2023-03-12 01:08:08,2023-03-12 01:14:45,Clark St & 9th St (AMLI),394.0,Franklin St & Monroe St,287.0,41.8708,-87.6312,41.8803,-87.6352,member,1995-05-22
256085,EE6AB5ABE43C7503,docked_bike,2023-02-11 14:30:47,2023-02-11 14:39:03,State St & 33rd St,148.0,Emerald Ave & 31st St,339.0,41.8347,-87.6258,41.8382,-87.6451,member,1994-01-07
405579,A2A699F423094E4D,docked_bike,2023-03-26 06:27:09,2023-03-26 06:45:46,Wells St & Concord Ln,289.0,Wells St & Hubbard St,212.0,41.9121,-87.6347,41.8899,-87.6343,casual,
377276,EA71873072D6CE42,docked_bike,2023-03-06 01:07:55,2023-03-06 01:18:21,Michigan Ave & 8th St,623.0,Canal St & Adams St,192.0,41.8728,-87.624,41.8793,-87.6399,member,1990-11-11
38327,0ED0C2D1CB52BE62,docked_bike,2023-01-08 16:09:45,2023-01-08 16:25:07,Southport Ave & Clybourn Ave,307.0,Wells St & Concord Ln,289.0,41.9208,-87.6637,41.9121,-87.6347,member,1981-08-23
297395,5EA27CD4543FD720,docked_bike,2023-03-20 07:05:47,2023-03-20 08:25:36,Western Ave & Granville Ave,452.0,Broadway & Granville Ave,454.0,41.9942,-87.6894,41.9948,-87.6603,member,1982-07-03
84094,1CEA356FF2BCFDBA,docked_bike,2023-01-14 10:21:52,2023-01-14 10:29:15,Michigan Ave & Washington St,43.0,Clinton St & Washington Blvd,91.0,41.884,-87.6247,41.8834,-87.6412,member,1995-06-24
70261,9F2CFD4707FB0A2C,docked_bike,2023-01-07 09:51:33,2023-01-07 09:59:09,Orleans St & Merchandise Mart Plaza,100.0,LaSalle St & Jackson Blvd,283.0,41.8882,-87.6364,41.8782,-87.6319,member,1986-08-04
134008,C409D29E32CDDB7E,docked_bike,2023-01-14 11:25:09,2023-01-14 11:35:19,Ogden Ave & Chicago Ave,54.0,Marshfield Ave & Cortland St,58.0,41.8964,-87.6541,41.916,-87.6689,member,1986-03-08
173946,F3373A03514B7F1E,docked_bike,2023-02-01 06:38:49,2023-02-01 07:05:41,Lakeview Ave & Fullerton Pkwy,313.0,Desplaines St & Kinzie St,56.0,41.9259,-87.639,41.8887,-87.6444,casual,
19518,B995E79A1093697A,docked_bike,2023-01-13 09:22:43,2023-01-13 09:30:41,Morgan St & Polk St,241.0,Halsted St & 18th St,202.0,41.8717,-87.651,41.8575,-87.6463,member,1984-04-15
122812,CD89E35F51DB6293,docked_bike,2023-01-20 08:03:06,2023-01-20 08:15:51,Wells St & Concord Ln,289.0,Clark St & Randolph St,51.0,41.9121,-87.6347,41.8846,-87.6319,member,1992-02-14
364432,0AC3ED208CD4997A,docked_bike,2023-03-12 11:02:46,2023-03-12 11:21:49,Dearborn St & Monroe St,49.0,Damen Ave & Madison St,215.0,41.8813,-87.6295,41.8814,-87.6749,member,2005-06-27
315610,0FE39114972FEC63,docked_bike,2023-03-05 09:17:42,2023-03-05 09:20:51,Morgan St & Polk St,241.0,Loomis St & Lexington St,320.0,41.8717,-87.651,41.8722,-87.6615,member,1998-03-04
2437,ACCCACBB9CF5D75C,docked_bike,2023-01-05 19:40:06,2023-01-05 20:43:30,LaSalle St & Adams St,40.0,LaSalle St & Adams St,40.0,41.8793,-87.632,41.8793,-87.632,casual,
96612,2E5B8DB07BA5DE31,docked_bike,2023-01-28 01:40:27,2023-01-28 01:58:41,Racine Ave & Wrightwood Ave,343.0,LaSalle St & Illinois St,181.0,41.9289,-87.659,41.8908,-87.6317,member,1985-03-21
253310,8D921AFBC7966B42,docked_bike,2023-02-08 07:39:26,2023-02-08 07:46:10,Clark St & Berwyn Ave,463.0,Broadway & Berwyn Ave,294.0,41.978,-87.668,41.9784,-87.6598,member,1995-10-10
185997,0D78E3390623A42F,docked_bike,2023-02-03 11:19:44,2023-02-03 11:22:25,Southport Ave & Roscoe St,229.0,Lincoln Ave & Roscoe St,230.0,41.9437,-87.664,41.9433,-87.671,member,1977-11-29
275801,6A31F580559C6CB0,docked_bike,2023-02-19 06:02:27,2023-02-19 06:31:02,Desplaines St & Jackson Blvd,107.0,Broadway & Waveland Ave,304.0,41.8783,-87.6439,41.9491,-87.6486,member,2002-05-16
189681,ECB7AB64A6CFECE8,docked_bike,2023-02-11 10:18:01,2023-02-11 10:20:50,Clinton St & Madison St,77.0,Clinton St & Lake St,66.0,41.8822,-87.6411,41.8856,-87.6418,member,2006-02-10
246782,A945FA08ADE0D15B,docked_bike,2023-02-27 15:31:56,2023-02-27 15:33:47,Winthrop Ave & Lawrence Ave,253.0,Sheridan Rd & Lawrence Ave,323.0,41.9688,-87.6577,41.9695,-87.6547,member,1994-12-16
249965,4D044CCC2C6A3741,docked_bike,2023-02-01 02:47:29,2023-02-01 02:51:12,Sedgwick St & North Ave,118.0,Lake Shore Dr & North Blvd,268.0,41.9114,-87.6387,41.9117,-87.6268,member,1991-05-08
179651,3FAB08EF3DB6CD64,docked_bike,2023-02-06 09:27:35,2023-02-06 09:36:43,Daley Center Plaza,81.0,Canal St & Adams St,192.0,41.8842,-87.6296,41.8793,-87.6399,member,1999-01-25
16544,6558D5A773FDA8D2,docked_bike,2023-01-31 09:59:47,2023-01-31 10:21:17,Mies van der Rohe Way & Chestnut St,145.0,Ashland Ave & Blackhawk St,333.0,41.8986,-87.6219,41.9071,-87.6673,member,1991-02-28
190559,D442E75FAF76E1CD,docked_bike,2023-02-11 13:46:46,2023-02-11 13:52:58,Mies van der Rohe Way & Chicago Ave,173.0,Clark St & Chicago Ave,337.0,41.8969,-87.6217,41.8968,-87.6309,member,1996-11-01
8925,282C9ABC5D0267E5,docked_bike,2023-01-22 10:03:22,2023-01-22 10:12:07,Franklin St & Lake St,164.0,Racine Ave & Washington Blvd (*),654.0,41.8858,-87.6355,41.8831,-87.657,member,1994-07-09
412393,87250F936C4C46A5,docked_bike,2023-03-14 08:37:46,2023-03-14 08:49:15,Kingsbury St & Kinzie St,133.0,State St & Van Buren St,33.0,41.8892,-87.6385,41.8772,-87.6278,member,1985-05-27
58361,ABA022225F1C7391,docked_bike,2023-01-25 16:34:31,2023-01-25 16:41:22,Federal St & Polk St,41.0,Daley Center Plaza,81.0,41.8721,-87.6295,41.8842,-87.6296,member,1969-07-28
283030,E1AF627D01E10660,docked_bike,2023-02-02 09:27:04,2023-02-02 10:15:31,Blackstone Ave & Hyde Park Blvd,121.0,Cornell Ave & Hyde Park Blvd,417.0,41.8026,-87.5904,41.8024,-87.5869,member,2005-09-22
343540,DC9CD64FD7369A47,docked_bike,2023-03-05 12:32:37,2023-03-05 12:36:15,Canal St & Monroe St,191.0,Kingsbury St & Kinzie St,133.0,41.8817,-87.6395,41.8892,-87.6385,member,1964-04-08
39688,690B1CDD9FAE4208,docked_bike,2023-01-06 09:04:51,2023-01-06 09:07:55,Franklin St & Jackson Blvd,36.0,Clinton St & Tilden St,68.0,41.8777,-87.6353,41.8759,-87.6408,member,1989-09-07
106710,44887182E94DD0DC,docked_bike,2023-01-31 11:46:34,2023-01-31 11:55:30,Ashland Ave & Lake St,119.0,Clinton St & Washington Blvd,91.0,41.8859,-87.6672,41.8834,-87.6412,member,1994-04-08
11081,35019871F8CDB522,docked_bike,2023-01-30 01:04:30,2023-01-30 01:11:17,Orleans St & Merchandise Mart Plaza,100.0,Dearborn St & Monroe St,49.0,41.8882,-87.6364,41.8813,-87.6295,member,2003-12-25
318289,CD25A6001B701E78,docked_bike,2023-03-11 10:53:45,2023-03-11 10:56:28,Delano Ct & Roosevelt Rd,626.0,Wabash Ave & Roosevelt Rd,59.0,41.8675,-87.6322,41.8672,-87.626,member,1985-07-06
301597,207ECC0897B74D67,docked_bike,2023-03-08 07:58:02,2023-03-08 08:47:58,Stockton Dr & Wrightwood Ave,324.0,Lake Shore Dr & Monroe St,76.0,41.9313,-87.6387,41.881,-87.6167,casual,
25261,E380409C53963BA1,docked_bike,2023-01-02 08:09:32,2023-01-02 08:33:10,Streeter Dr & Grand Ave,35.0,Michigan Ave & Lake St,52.0,41.8923,-87.612,41.886,-87.6241,casual,
424959,8C48777CA89D7BA1,docked_bike,2023-03-04 23:43:42,2023-03-04 23:47:42,Southport Ave & Clark St,292.0,Sheridan Rd & Irving Park Rd,240.0,41.9571,-87.6642,41.9542,-87.6544,member,1973-12-13
118057,FD7BD9931078D4ED,docked_bike,2023-01-07 11:16:59,2023-01-07 11:17:26,Wells St & Hubbard St,212.0,Wells St & Hubbard St,212.0,41.8899,-87.6343,41.8899,-87.6343,member,2005-07-18
22865,AE901CC29735D526,docked_bike,2023-01-09 01:47:56,2023-01-09 01:56:26,Clinton St & Jackson Blvd,638.0,Michigan Ave & Washington St,43.0,41.8781,-87.6398,41.884,-87.6247,member,2004-03-07
87613,9913445441C0504C,docked_bike,2023-01-21 01:54:39,2023-01-21 02:00:49,Fairbanks Ct & Grand Ave,24.0,Clark St & Randolph St,51.0,41.8918,-87.6206,41.8846,-87.6319,member,2005-04-01
204961,16921D1A2D63928F,docked_bike,2023-02-24 11:02:12,2023-02-24 11:17:08,Dearborn St & Monroe St,49.0,Wabash Ave & Cermak Rd,42.0,41.8813,-87.6295,41.8526,-87.6265,member,1996-03-09
88518,9BD900C68CFBA7E2,docked_bike,2023-01-30 10:25:57,2023-01-30 10:50:43,Canal St & Adams St,192.0,Southport Ave & Wellington Ave,153.0,41.8793,-87.6399,41.9357,-87.6636,member,1983-06-09
46058,5DE6E6F0909B1511,docked_bike,2023-01-14 01:59:41,2023-01-14 02:10:49,Dearborn St & Erie St,110.0,Wacker Dr & Washington St,18.0,41.894,-87.6293,41.8831,-87.6373,member,1988-08-01
395652,0E84FAD6D14DC3A5,docked_bike,2023-03-04 10:55:17,2023-03-04 11:07:01,Halsted St & Willow St,224.0,Wilton Ave & Diversey Pkwy,13.0,41.9139,-87.6488,41.9324,-87.6527,member,1983-12-19
205194,1690C188B91A5870,docked_bike,2023-02-27 03:58:36,2023-02-27 03:58:39,HQ QR,675.0,HQ QR,675.0,41.8899,-87.6803,41.8899,-87.6803,casual,
230609,CA8D6CF918145CA0,docked_bike,2023-02-04 17:02:24,2023-02-04 17:30:11,Rush St & Superior St,161.0,Emerald Ave & 28th St,207.0,41.8958,-87.6259,41.8436,-87.6454,member,2001-03-17
88282,9D903359EFAE2197,docked_bike,2023-01-24 01:59:57,2023-01-24 02:08:34,Wells St & Evergreen Ave,291.0,Orleans St & Merchandise Mart Plaza,100.0,41.9067,-87.6348,41.8882,-87.6364,member,1991-02-26
307948,F083228EB06B8B5B,docked_bike,2023-03-06 23:46:33,2023-03-06 23:54:57,Campbell Ave & Montrose Ave,482.0,Ravenswood Ave & Lawrence Ave,344.0,41.9615,-87.6912,41.9691,-87.6742,member,1981-06-25
240615,34E0CDC7152A48E3,docked_bike,2023-02-17 03:33:58,2023-02-17 03:38:28,Clark St & Lake St,38.0,Franklin St & Jackson Blvd,36.0,41.886,-87.6309,41.8777,-87.6353,member,1979-07-15
345646,37770F4B7524AE5B,docked_bike,2023-03-13 10:30:29,2023-03-13 10:56:09,Fairbanks Ct & Grand Ave,24.0,California Ave & Cortez St,622.0,41.8918,-87.6206,41.9004,-87.6967,member,1987-07-19
141832,692107E86CFACE46,docked_bike,2023-01-30 17:30:35,2023-01-30 17:49:41,Richmond St & Diversey Ave,501.0,Wilton Ave & Belmont Ave,117.0,41.9319,-87.7012,41.9402,-87.653,member,1996-06-06
396671,40D06D21E9F9527E,docked_bike,2023-03-07 08:34:07,2023-03-07 08:41:33,Halsted St & Roscoe St,299.0,Lincoln Ave & Roscoe St,230.0,41.9437,-87.649,41.9433,-87.671,member,1982-06-27
117821,80BFE69AE41F6FC8,docked_bike,2023-01-07 00:51:41,2023-01-07 01:00:42,Winchester (Ravenswood) Ave & Balmoral Ave,462.0,Damen Ave & Leland Ave,242.0,41.9798,-87.6775,41.9671,-87.679,member,1995-08-29
95554,00C6C38942383D6A,docked_bike,2023-01-03 01:49:32,2023-01-03 02:03:10,Ashland Ave & Blackhawk St,333.0,Franklin St & Illinois St,672.0,41.9071,-87.6673,41.891,-87.6355,member,2005-02-05
404628,26A7DDCA74AEFD43,docked_bike,2023-03-08 05:35:19,2023-03-08 05:57:53,Blue Island Ave & 18th St,129.0,Wacker Dr & Washington St,18.0,41.8576,-87.6615,41.8831,-87.6373,member,1969-07-17
297290,75C8C18D5149099A,docked_bike,2023-03-22 07:44:26,2023-03-22 07:54:47,Pine Grove Ave & Waveland Ave,232.0,Clark St & Drummond Pl,220.0,41.9493,-87.6463,41.9312,-87.6443,member,1997-02-18
358549,873FB7827C9FBC8E,docked_bike,2023-03-03 08:52:47,2023-03-03 09:11:05,Wells St & Concord Ln,289.0,Damen Ave & Wellington Ave,162.0,41.9121,-87.6347,41.9359,-87.6784,member,1990-06-17
356416,3536752B87D13ECE,docked_bike,2023-03-05 05:02:53,2023-03-05 05:06:48,LaSalle St & Jackson Blvd,283.0,Clinton St & Tilden St,68.0,41.8782,-87.6319,41.8759,-87.6408,member,2006-02-24
128027,D5ACF6ACC65CBD33,docked_bike,2023-01-28 13:12:24,2023-01-28 13:29:00,Canal St & Monroe St,191.0,Indiana Ave & Roosevelt Rd,255.0,41.8817,-87.6395,41.8679,-87.623,member,2002-04-02
156485,A1361C30D41EFCBA,docked_bike,2023-02-25 09:33:32,2023-02-25 09:42:32,Columbus Dr & Randolph St,195.0,Clinton St & Washington Blvd,91.0,41.8847,-87.6195,41.8834,-87.6412,member,1990-05-14
133993,ECBA1BFAE016CDE9,docked_bike,2023-01-17 00:57:28,2023-01-17 01:08:26,Canal St & Madison St,174.0,St. Clair St & Erie St,211.0,41.8821,-87.6398,41.8944,-87.6227,member,1982-12-29
79836,4DFF6154ADE6FE67,docked_bike,2023-01-07 07:40:29,2023-01-07 07:49:02,Eckhart Park,86.0,Ogden Ave & Chicago Ave,54.0,41.8964,-87.661,41.8964,-87.6541,casual,
132821,829CF770DA411290,docked_bike,2023-01-28 08:27:31,2023-01-28 08:39:41,Michigan Ave & Lake St,52.0,Morgan St & Lake St,71.0,41.886,-87.6241,41.8855,-87.6523,member,1995-06-28
264213,B7CE0795BA1D8F43,docked_bike,2023-02-19 10:07:59,2023-02-19 10:19:47,Rush St & Superior St,161.0,Clark St & Lincoln Ave,141.0,41.8958,-87.6259,41.9157,-87.6346,member,1996-10-27
148377,C000F190EA990A90,docked_bike,2023-02-14 01:07:55,2023-02-14 01:20:41,Indiana Ave & Roosevelt Rd,255.0,Cityfront Plaza Dr & Pioneer Ct,196.0,41.8679,-87.623,41.8906,-87.6221,member,1992-12-09
165530,3C9847B64E182CCC,docked_bike,2023-02-25 11:46:23,2023-02-25 11:56:36,Sheffield Ave & Fullerton Ave,67.0,Logan Blvd & Elston Ave,258.0,41.9256,-87.6537,41.9295,-87.6842,member,2002-07-01
377832,C66C2435D5C1FFE1,docked_bike,2023-03-09 14:11:04,2023-03-09 14:15:52,Larrabee St & Division St,359.0,Sheffield Ave & Kingsbury St,20.0,41.9035,-87.6434,41.9105,-87.6531,member,1998-11-01
360590,11701671005E3C34,docked_bike,2023-03-06 13:20:41,2023-03-06 13:27:46,Clark St & Wrightwood Ave,340.0,Broadway & Belmont Ave,296.0,41.9295,-87.6431,41.9401,-87.6455,member,1972-07-16
191340,D8298A7539BB80AD,docked_bike,2023-02-06 09:41:39,2023-02-06 09:45:38,Shore Dr & 55th St,247.0,Lake Park Ave & 56th St,345.0,41.7952,-87.5807,41.7932,-87.5878,member,1986-12-08
314829,29C409D37BF8B756,docked_bike,2023-03-11 01:18:44,2023-03-11 01:46:44,Broadway & Thorndale Ave,458.0,Chicago Ave & Sheridan Rd,603.0,41.9897,-87.6601,42.0505,-87.6778,member,2001-03-06
355518,26F34F37D2859357,docked_bike,2023-03-04 10:58:34,2023-03-04 11:15:17,Canal St & Adams St,192.0,Cityfront Plaza Dr & Pioneer Ct,196.0,41.8793,-87.6399,41.8906,-87.6221,member,1968-12-03
246769,B4D2221BE54CD759,docked_bike,2023-02-15 03:01:28,2023-02-15 03:05:07,Clark St & Berwyn Ave,463.0,Broadway & Berwyn Ave,294.0,41.978,-87.668,41.9784,-87.6598,member,1981-09-06
