report_id,timestamp,error_type,severity,active_users
3773,2023-12-25 15:00:00,Slow,high,34624
3774,2023-12-25 15:00:00,System Outage,high,34624
3775,2023-12-25 15:00:00,Slow,high,34624
3776,2023-12-25 15:00:00,Frozen,high,34624
3777,2023-12-25 15:00:00,Frozen,high,34624
3778,2023-12-25 15:00:00,Frozen,high,34624
3779,2023-12-25 15:00:00,System Outage,high,34624
3780,2023-12-25 15:00:00,Login,high,34624
3781,2023-12-25 15:00:00,Login,high,34624
3782,2023-12-25 15:00:00,Login,high,34624
3783,2023-12-25 15:00:00,UX,low,34624
3784,2023-12-25 15:00:00,UX,low,34624
3785,2023-12-25 15:00:00,Slow,low,34624
3786,2023-12-25 15:00:00,Login,low,34624
3787,2023-12-25 15:00:00,Slow,low,34624
3788,2023-12-25 15:00:00,Data Loss,low,34624
3789,2023-12-25 15:00:00,Login,low,34624
3790,2023-12-25 15:00:00,Login,low,34624
3791,2023-12-25 15:00:00,System Outage,low,34624
3792,2023-12-25 15:00:00,Slow,low,34624
3793,2023-12-25 16:00:00,Slow,low,20654
3794,2023-12-25 16:00:00,Slow,low,20654
3795,2023-12-25 16:00:00,UX,low,20654
3796,2023-12-25 16:00:00,UX,low,20654
3797,2023-12-25 16:00:00,Rendering,low,20654
3798,2023-12-25 19:00:00,Slow,low,20638
3799,2023-12-25 19:00:00,Slow,low,20638
3800,2023-12-25 19:00:00,UX,low,20638
3801,2023-12-25 19:00:00,Slow,low,20638
3802,2023-12-25 19:00:00,Rendering,low,20638
3803,2023-12-25 20:00:00,Rendering,low,25361
3804,2023-12-25 20:00:00,Login,low,25361
3805,2023-12-25 20:00:00,Login,low,25361
3806,2023-12-25 20:00:00,UX,low,25361
3807,2023-12-25 20:00:00,Frozen,low,25361
3808,2023-12-25 20:00:00,Slow,low,25361
3809,2023-12-26 14:00:00,Frozen,low,27602
3810,2023-12-26 14:00:00,UX,low,27602
3811,2023-12-26 14:00:00,UX,low,27602
3812,2023-12-26 14:00:00,UX,low,27602
3813,2023-12-26 14:00:00,Slow,low,27602
3814,2023-12-26 14:00:00,Slow,low,27602
3815,2023-12-26 14:00:00,UX,low,27602
3816,2023-12-26 16:00:00,UX,low,26956
3817,2023-12-26 16:00:00,Data Loss,low,26956
3818,2023-12-26 16:00:00,UX,low,26956
3819,2023-12-26 16:00:00,Slow,low,26956
3820,2023-12-26 16:00:00,Frozen,low,26956
3821,2023-12-26 16:00:00,Frozen,low,26956
3822,2023-12-26 16:00:00,Slow,low,26956
3823,2023-12-26 19:00:00,UX,low,23547
3824,2023-12-26 19:00:00,System Outage,low,23547
3825,2023-12-26 19:00:00,Login,low,23547
3826,2023-12-26 19:00:00,Slow,low,23547
3827,2023-12-26 19:00:00,UX,low,23547
3828,2023-12-26 19:00:00,Rendering,low,23547
3829,2023-12-26 23:00:00,Slow,low,22854
3830,2023-12-26 23:00:00,Frozen,low,22854
3831,2023-12-26 23:00:00,Frozen,low,22854
3832,2023-12-26 23:00:00,Frozen,low,22854
3833,2023-12-26 23:00:00,System Outage,low,22854
3834,2023-12-26 23:00:00,UX,low,22854
3835,2023-12-27 14:00:00,UX,low,25840
3836,2023-12-27 14:00:00,UX,low,25840
3837,2023-12-27 14:00:00,UX,low,25840
3838,2023-12-27 14:00:00,Frozen,low,25840
3839,2023-12-27 14:00:00,UX,low,25840
3840,2023-12-27 14:00:00,Slow,low,25840
3841,2023-12-27 15:00:00,Frozen,low,27511
3842,2023-12-27 15:00:00,Rendering,low,27511
3843,2023-12-27 15:00:00,Slow,low,27511
3844,2023-12-27 15:00:00,Frozen,low,27511
3845,2023-12-27 15:00:00,UX,low,27511
3846,2023-12-27 15:00:00,Slow,low,27511
3847,2023-12-27 15:00:00,UX,low,27511
3848,2023-12-27 16:00:00,Slow,low,27472
3849,2023-12-27 16:00:00,Slow,low,27472
3850,2023-12-27 16:00:00,Frozen,low,27472
3851,2023-12-27 16:00:00,System Outage,low,27472
3852,2023-12-27 16:00:00,Frozen,low,27472
3853,2023-12-27 16:00:00,UX,low,27472
3854,2023-12-27 16:00:00,Slow,low,27472
3855,2023-12-27 18:00:00,Slow,low,21003
3856,2023-12-27 18:00:00,UX,low,21003
3857,2023-12-27 18:00:00,Slow,low,21003
3858,2023-12-27 18:00:00,Frozen,low,21003
3859,2023-12-27 18:00:00,Data Loss,low,21003
3860,2023-12-27 19:00:00,Slow,low,22985
3861,2023-12-27 19:00:00,UX,low,22985
3862,2023-12-27 19:00:00,UX,low,22985
3863,2023-12-27 19:00:00,Slow,low,22985
3864,2023-12-27 19:00:00,Frozen,low,22985
3865,2023-12-27 19:00:00,Frozen,low,22985
3866,2023-12-27 20:00:00,Frozen,low,21948
3867,2023-12-27 20:00:00,Frozen,low,21948
3868,2023-12-27 20:00:00,System Outage,low,21948
3869,2023-12-27 20:00:00,Frozen,low,21948
3870,2023-12-27 20:00:00,Slow,low,21948
3871,2023-12-28 14:00:00,System Outage,high,32556
3872,2023-12-28 14:00:00,Data Loss,high,32556
3873,2023-12-28 14:00:00,Data Loss,high,32556
3874,2023-12-28 14:00:00,Slow,high,32556
3875,2023-12-28 14:00:00,Data Loss,high,32556
3876,2023-12-28 14:00:00,Data Loss,high,32556
3877,2023-12-28 14:00:00,System Outage,high,32556
3878,2023-12-28 14:00:00,Login,high,32556
3879,2023-12-28 14:00:00,Login,high,32556
3880,2023-12-28 14:00:00,Login,high,32556
3881,2023-12-28 14:00:00,Login,high,32556
3882,2023-12-28 14:00:00,System Outage,high,32556
3883,2023-12-28 14:00:00,System Outage,high,32556
3884,2023-12-28 14:00:00,Frozen,high,32556
3885,2023-12-28 14:00:00,System Outage,high,32556
3886,2023-12-28 14:00:00,Data Loss,high,32556
3887,2023-12-28 14:00:00,Login,high,32556
3888,2023-12-28 14:00:00,Frozen,high,32556
3889,2023-12-28 14:00:00,System Outage,low,32556
3890,2023-12-28 14:00:00,Slow,low,32556
3891,2023-12-28 14:00:00,UX,low,32556
3892,2023-12-28 14:00:00,Slow,low,32556
3893,2023-12-28 14:00:00,Slow,low,32556
3894,2023-12-28 14:00:00,Frozen,low,32556
3895,2023-12-28 14:00:00,Login,low,32556
3896,2023-12-28 14:00:00,Data Loss,low,32556
3897,2023-12-28 14:00:00,Frozen,low,32556
3898,2023-12-28 14:00:00,Frozen,low,32556
3899,2023-12-28 15:00:00,Frozen,low,20393
3900,2023-12-28 15:00:00,Rendering,low,20393
3901,2023-12-28 15:00:00,UX,low,20393
3902,2023-12-28 15:00:00,Slow,low,20393
3903,2023-12-28 15:00:00,Rendering,low,20393
3904,2023-12-28 16:00:00,Rendering,low,21469
3905,2023-12-28 16:00:00,Slow,low,21469
3906,2023-12-28 16:00:00,UX,low,21469
3907,2023-12-28 16:00:00,Slow,low,21469
3908,2023-12-28 16:00:00,Frozen,low,21469
3909,2023-12-28 17:00:00,Frozen,low,20457
3910,2023-12-28 17:00:00,Frozen,low,20457
3911,2023-12-28 17:00:00,Slow,low,20457
3912,2023-12-28 17:00:00,UX,low,20457
3913,2023-12-28 17:00:00,Slow,low,20457
3914,2023-12-28 18:00:00,Frozen,low,22630
3915,2023-12-28 18:00:00,UX,low,22630
3916,2023-12-28 18:00:00,UX,low,22630
3917,2023-12-28 18:00:00,Slow,low,22630
3918,2023-12-28 18:00:00,Data Loss,low,22630
3919,2023-12-28 18:00:00,Slow,low,22630
3920,2023-12-28 19:00:00,Slow,low,22996
3921,2023-12-28 19:00:00,UX,low,22996
3922,2023-12-28 19:00:00,Rendering,low,22996
3923,2023-12-28 19:00:00,UX,low,22996
3924,2023-12-28 19:00:00,Frozen,low,22996
3925,2023-12-28 19:00:00,Slow,low,22996
3926,2023-12-28 22:00:00,Slow,low,23388
3927,2023-12-28 22:00:00,Login,low,23388
3928,2023-12-28 22:00:00,Slow,low,23388
3929,2023-12-28 22:00:00,Slow,low,23388
3930,2023-12-28 22:00:00,Rendering,low,23388
3931,2023-12-28 22:00:00,System Outage,low,23388
3932,2023-12-29 14:00:00,Rendering,low,28046
3933,2023-12-29 14:00:00,Rendering,low,28046
3934,2023-12-29 14:00:00,Slow,low,28046
3935,2023-12-29 14:00:00,UX,low,28046
3936,2023-12-29 14:00:00,Slow,low,28046
3937,2023-12-29 14:00:00,Slow,low,28046
3938,2023-12-29 14:00:00,Slow,low,28046
3939,2023-12-29 15:00:00,Slow,low,25570
3940,2023-12-29 15:00:00,UX,low,25570
3941,2023-12-29 15:00:00,Login,low,25570
3942,2023-12-29 15:00:00,Frozen,low,25570
3943,2023-12-29 15:00:00,Slow,low,25570
3944,2023-12-29 15:00:00,Login,low,25570
3945,2023-12-29 16:00:00,System Outage,low,20022
3946,2023-12-29 16:00:00,Login,low,20022
3947,2023-12-29 16:00:00,Slow,low,20022
3948,2023-12-29 16:00:00,UX,low,20022
3949,2023-12-29 16:00:00,Login,low,20022
3950,2023-12-29 18:00:00,Data Loss,low,21874
3951,2023-12-29 18:00:00,UX,low,21874
3952,2023-12-29 18:00:00,Data Loss,low,21874
3953,2023-12-29 18:00:00,Slow,low,21874
3954,2023-12-29 18:00:00,Frozen,low,21874
3955,2023-12-29 19:00:00,Slow,low,21269
3956,2023-12-29 19:00:00,Frozen,low,21269
3957,2023-12-29 19:00:00,Data Loss,low,21269
3958,2023-12-29 19:00:00,Slow,low,21269
3959,2023-12-29 19:00:00,Frozen,low,21269
3960,2023-12-29 20:00:00,UX,low,22248
3961,2023-12-29 20:00:00,UX,low,22248
3962,2023-12-29 20:00:00,UX,low,22248
3963,2023-12-29 20:00:00,Data Loss,low,22248
3964,2023-12-29 20:00:00,UX,low,22248
3965,2023-12-29 20:00:00,Slow,low,22248
